LEVEL_01_CODE,LEVEL_01_NAME,LEVEL_02_CODE,LEVEL_02_NAME,LEVEL_03_CODE,LEVEL_03_NAME,LEVEL_04_CODE,LEVEL_04_NAME,LEVEL_05_CODE,LEVEL_05_NAME,LEVEL_06_CODE,LEVEL_06_NAME,Ghi chú phân loại phòng,Mã CRA,mã 6 số,Loa,Center,Note Phòng đổi tên
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,112100635152,PGD GIA NGHIA_CN DAK NONG,PHONG GIAO DICH,152,635152,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,112100635153,PGD NHAN CO_CN DAK NONG,PHONG GIAO DICH,153,635153,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,112100635154,PGD DAK SONG_CN DAK NONG,PHONG GIAO DICH,154,635154,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,112100635155,PGD BAC DAK NONG_CN DAK NONG,PHONG GIAO DICH,155,635155,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,114600635335,PHONG QUAN LY RUI RO_CN DAK NONG,TTHTTT_PHONG QLRR,335,635335,14,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,115600635440,PGD KHACH HANG_CN DAK NONG,TTHTTT_PHONG GDKH,440,635440,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,115600635446,PHONG QUAN TRI TIN DUNG_CN DAK NONG,TTHTTT_PHONG QTTD,446,635446,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,115700635465,PHONG QUAN LY VA DICH VU KHO QUY_CN DAK NONG,CHUNG,465,635465,15,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,116700635521,PHONG KE HOACH TAI CHINH_CN DAK NONG,CHUNG,521,635521,16,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,117700635698,PHONG TO CHUC HANH CHINH_CN DAK NONG,CHUNG,698,635698,17,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,119000635000,PHONG CHUNG_CN DAK NONG,CHUNG,000,635000,19,000,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1016,DAKNONG,635,CN DAK NONG,120700635950,BAN GIAM DOC_CN DAK NONG,CHUNG,950,635950,20,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,62099,PHONG MISSING_CN GIA LAI,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,62299,PHONG MISSING_BDS 622_CN GIA LAI,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,62399,PHONG MISSING_BDS 623_CN GIA LAI,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,111100620021,PHONG KHACH HANG DOANH NGHIEP 1_CN GIA LAI,PHONG KHDN,021,620021,11,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,111100620022,PHONG KHACH HANG DOANH NGHIEP 2_CN GIA LAI,PHONG KHDN,022,620022,11,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620120,PHONG KHACH HANG_CTXLN_CN GIA LAI,PHONG KHCN,120,620120,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620121,PHONG KHACH HANG CA NHAN 1_CN GIA LAI,PHONG KHCN,121,620121,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620122,PHONG KHACH HANG CA NHAN 2_CN GIA LAI,PHONG KHCN,122,620122,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620150,PGD TRUNG TAM_CN GIA LAI,PHONG GIAO DICH,150,620150,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620151,PGD DO THI_CN GIA LAI,PHONG GIAO DICH,151,620151,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620152,PGD PHU DONG_CN GIA LAI,PHONG GIAO DICH,152,620152,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620153,PGD DAK DOA_CN GIA LAI,PHONG GIAO DICH,153,620153,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620156,PGD KHU VUC DONG GIA LAI_CN GIA LAI,PHONG GIAO DICH,156,620156,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,112100620157,PGD KHU VUC BAC GIA LAI_CN GIA LAI,PHONG GIAO DICH,157,620157,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,114600620335,PHONG QUAN LY RUI RO_CN GIA LAI,TTHTTT_PHONG QLRR,335,620335,14,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,115600620440,PGD KHACH HANG_CN GIA LAI,TTHTTT_PHONG GDKH,440,620440,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,115600620446,PHONG QUAN TRI TIN DUNG_CN GIA LAI,TTHTTT_PHONG QTTD,446,620446,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,116700620521,PHONG KE HOACH TAI CHINH_CN GIA LAI,CHUNG,521,620521,16,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,117700620698,PHONG TO CHUC HANH CHINH_CN GIA LAI,CHUNG,698,620698,17,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,119000620000,PHONG CHUNG_CN GIA LAI,CHUNG,000,620000,19,000,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,620,CN GIA LAI,120700620950,BAN GIAM DOC_CN GIA LAI,CHUNG,950,620950,20,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,62199,PHONG MISSING_CN NAM GIA LAI,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,62499,PHONG MISSING_BDS 624_CN NAM GIA LAI,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,111100621021,PHONG KHACH HANG DOANH NGHIEP 1_CN NAM GIA LAI,PHONG KHDN,021,621021,11,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,111100621022,PHONG KHACH HANG DOANH NGHIEP 2_CN NAM GIA LAI,PHONG KHDN,022,621022,11,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,112100621120,PHONG KHACH HANG_CTXLN_CN NAM GIA LAI,PHONG KHCN,120,621120,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,112100621121,PHONG KHACH HANG CA NHAN_CN NAM GIA LAI,PHONG KHCN,121,621121,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,112100621122,PHONG KHACH HANG CA NHAN 2_CN NAM GIA LAI,PHONG KHCN,122,621122,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,112100621153,PGD DUC CO_CN NAM GIA LAI,PHONG GIAO DICH,153,621153,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,112100621154,PGD THANH CONG_CN NAM GIA LAI,PHONG GIAO DICH,154,621154,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,112100621155,PGD PLEIKU_CN NAM GIA LAI,PHONG GIAO DICH,155,621155,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,112100621156,PGD IA GRAI_CN NAM GIA LAI,PHONG GIAO DICH,156,621156,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,112100621158,PGD CHU SE_CN NAM GIA LAI,PHONG GIAO DICH,158,621158,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,114600621335,PHONG QUAN LY RUI RO_CN NAM GIA LAI,TTHTTT_PHONG QLRR,335,621335,14,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,115600621440,PGD KHACH HANG_CN NAM GIA LAI,TTHTTT_PHONG GDKH,440,621440,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,115600621446,PHONG QUAN TRI TIN DUNG_CN NAM GIA LAI,TTHTTT_PHONG QTTD,446,621446,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,116700621521,PHONG KE HOACH TAI CHINH_CN NAM GIA LAI,CHUNG,521,621521,16,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,117700621698,PHONG TO CHUC HANH CHINH_CN NAM GIA LAI,CHUNG,698,621698,17,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,119000621000,PHONG CHUNG_CN NAM GIA LAI,CHUNG,000,621000,19,000,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,621,CN NAM GIA LAI,120700621950,BAN GIAM DOC_CN NAM GIA LAI,CHUNG,950,621950,20,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,62699,PHONG MISSING_CN PHO NUI,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,111100626021,PHONG KHACH HANG DOANH NGHIEP_CN PHO NUI,PHONG KHDN,021,626021,11,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,112100626121,PHONG KHACH HANG CA NHAN 1_CN PHO NUI,PHONG KHCN,121,626121,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,112100626122,PHONG KHACH HANG CA NHAN 2_CN PHO NUI,PHONG KHCN,122,626122,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,112100626150,PGD HUNG VUONG_CN PHO NUI,PHONG GIAO DICH,150,626150,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,112100626151,PGD CHU PRONG_CN PHO NUI,PHONG GIAO DICH,151,626151,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,112100626152,PGD CHEO REO_CN PHO NUI,PHONG GIAO DICH,152,626152,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,112100626153,PGD AYUNPA_CN PHO NUI,PHONG GIAO DICH,153,626153,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,112100626154,PGD CHU PAH_CN PHO NUI,PHONG GIAO DICH,154,626154,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,114600626335,PHONG QUAN LY RUI RO_CN PHO NUI,TTHTTT_PHONG QLRR,335,626335,14,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,115600626440,PGD KHACH HANG_CN PHO NUI,TTHTTT_PHONG GDKH,440,626440,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,115600626446,PHONG QUAN TRI TIN DUNG_CN PHO NUI,TTHTTT_PHONG QTTD,446,626446,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,117700626618,PHONG QUAN LY NOI BO_CN PHO NUI,CHUNG,618,626618,17,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,119000626000,PHONG CHUNG_CN PHO NUI,CHUNG,000,626000,19,000,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1020,GIA LAI,626,CN PHO NUI,120700626950,BAN GIAM DOC_CN PHO NUI,CHUNG,950,626950,20,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,62599,PHONG MISSING_CN KONTUM,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,111100625021,PHONG KHACH HANG DOANH NGHIEP_CN KONTUM,PHONG KHDN,021,625021,11,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,112100625121,PHONG KHACH HANG CA NHAN_CN KONTUM,PHONG KHCN,121,625121,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,112100625150,PGD DAK HA_CN KONTUM,PHONG GIAO DICH,150,625150,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,112100625151,PGD LE HONG PHONG_CN KONTUM,PHONG GIAO DICH,151,625151,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,112100625152,PGD NGOC HOI_CN KONTUM,PHONG GIAO DICH,152,625152,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,112100625153,PGD PHAN DINH PHUNG_CN KONTUM,PHONG GIAO DICH,153,625153,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,114600625335,PHONG QUAN LY RUI RO_CN KONTUM,TTHTTT_PHONG QLRR,335,625335,14,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,115600625440,PGD KHACH HANG_CN KONTUM,TTHTTT_PHONG GDKH,440,625440,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,115600625446,PHONG QUAN TRI TIN DUNG_CN KONTUM,TTHTTT_PHONG QTTD,446,625446,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,116700625521,PHONG KE HOACH TAI CHINH_CN KONTUM,CHUNG,521,625521,16,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,117700625698,PHONG TO CHUC HANH CHINH_CN KONTUM,CHUNG,698,625698,17,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,119000625000,PHONG CHUNG_CN KONTUM,CHUNG,000,625000,19,000,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1033,KONTUM,625,CN KONTUM,120700625950,BAN GIAM DOC_CN KONTUM,CHUNG,950,625950,20,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,64199,PHONG MISSING_CN LAM DONG,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,64399,PHONG MISSING_BDS 643_CN_LAM DONG,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,111100641021,PHONG KHACH HANG DOANH NGHIEP_CN LAM DONG,PHONG KHDN,021,641021,11,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,112100641121,PHONG KHACH HANG CA NHAN_CN LAM DONG,PHONG KHCN,121,641121,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,112100641150,PGD HOA BINH_CN LAM DONG,PHONG GIAO DICH,150,641150,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,112100641151,PGD CHI LANG_CN LAM DONG,PHONG GIAO DICH,151,641151,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,112100641152,PGD DON DUONG_CN LAM DONG,PHONG GIAO DICH,152,641152,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,112100641153,PGD DUC TRONG_CN LAM DONG,PHONG GIAO DICH,153,641153,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,112100641154,PGD LAC DUONG_CN LAM DONG,PHONG GIAO DICH,154,641154,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,114600641335,PHONG QUAN LY RUI RO_CN LAM DONG,TTHTTT_PHONG QLRR,335,641335,14,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,115600641440,PGD KHACH HANG_CN LAM DONG,TTHTTT_PHONG GDKH,440,641440,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,115600641446,PHONG QUAN TRI TIN DUNG_CN LAM DONG,TTHTTT_PHONG QTTD,446,641446,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,117700641618,PHONG QUAN LY NOI BO_CN LAM DONG,CHUNG,618,641618,17,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,119000641000,PHONG CHUNG_CN LAM DONG,CHUNG,000,641000,19,000,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,641,CN LAM DONG,120700641950,BAN GIAM DOC_CN LAM DONG,CHUNG,950,641950,20,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,64299,PHONG MISSING_CN BAO LOC,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,111100642021,PHONG KHACH HANG DOANH NGHIEP_CN BAO LOC,PHONG KHDN,021,642021,11,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,112100642121,PHONG KHACH HANG CA NHAN_CN BAO LOC,PHONG KHCN,121,642121,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,112100642160,PGD DI LINH_CN BAO LOC,PHONG GIAO DICH,160,642160,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,112100642161,PGD BAO LAM_CN BAO LOC,PHONG GIAO DICH,161,642161,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,112100642162,PGD LOC CHAU_CN BAO LOC,PHONG GIAO DICH,162,642162,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,112100642163,PGD LOC AN_CN BAO LOC,PHONG GIAO DICH,163,642163,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,112100642164,PGD HOA TRUNG_CN BAO LOC,PHONG GIAO DICH,164,642164,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,114600642335,PHONG QUAN LY RUI RO_CN BAO LOC,TTHTTT_PHONG QLRR,335,642335,14,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,115600642440,PGD KHACH HANG_CN BAO LOC,TTHTTT_PHONG GDKH,440,642440,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,115600642446,PHONG QUAN TRI TIN DUNG_CN BAO LOC,TTHTTT_PHONG QTTD,446,642446,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,117700642618,PHONG QUAN LY NOI BO_CN BAO LOC,CHUNG,618,642618,17,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,119000642000,PHONG CHUNG_CN BAO LOC,CHUNG,000,642000,19,000,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,642,CN BAO LOC,120700642950,BAN GIAM DOC_CN BAO LOC,CHUNG,950,642950,20,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,64699,PHONG MISSING_CN DA LAT,CHUNG,,,,,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,112100646120,PHONG KHACH HANG_CN DA LAT,PHONG KHCN,120,646120,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,112100646150,PGD TUNG LAM_CN DA LAT,PHONG GIAO DICH,150,646150,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,112100646151,PGD LIEN NGHIA_CN DA LAT,PHONG GIAO DICH,151,646151,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,112100646152,PGD THANG LONG_CN DA LAT,PHONG GIAO DICH,152,646152,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,112100646154,PGD TAN HA_CN DA LAT,PHONG GIAO DICH,154,646154,12,100,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,114600646335,PHONG QUAN LY RUI RO_CN DA LAT,TTHTTT_PHONG QLRR,335,646335,14,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,115600646440,PGD KHACH HANG_CN DA LAT,TTHTTT_PHONG GDKH,440,646440,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,115600646446,PHONG QUAN TRI TIN DUNG_CN DA LAT,TTHTTT_PHONG QTTD,446,646446,15,600,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,117700646618,PHONG QUAN LY NOI BO_CN DA LAT,CHUNG,618,646618,17,700,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,119000646000,PHONG CHUNG_CN DA LAT,CHUNG,000,646000,19,000,
1,BIDV_REGION,57,TAY NGUYEN,17000,TAY NGUYEN_L3,1035,LAM DONG,646,CN DA LAT,120700646950,BAN GIAM DOC_CN DA LAT,CHUNG,950,646950,20,700,
1,BIDV_REGION,58,DONG BANG SONG CUU LONG,18000,DONG BANG SONG CUU LONG_L3,1001,AN GIANG,701,CN AN GIANG,70199,PHONG MISSING_CN AN GIANG,CHUNG,,,,,
1,BIDV_REGION,58,DONG BANG SONG CUU LONG,18000,DONG BANG SONG CUU LONG_L3,1001,AN GIANG,701,CN AN GIANG,70999,PHONG MISSING_BDS 709_CN LONG XUYEN,CHUNG,,,,,
1,BIDV_REGION,58,DONG BANG SONG CUU LONG,18000,DONG BANG SONG CUU LONG_L3,1001,AN GIANG,701,CN AN GIANG,111100701021,PHONG KHACH HANG DOANH NGHIEP_CN AN GIANG,PHONG KHDN,021,701021,11,100,
1,BIDV_REGION,58,DONG BANG SONG CUU LONG,18000,DONG BANG SONG CUU LONG_L3,1001,AN GIANG,701,CN AN GIANG,112100701121,PHONG KHACH HANG CA NHAN_CN AN GIANG,PHONG KHCN,121,701121,12,100,
1,BIDV_REGION,58,DONG BANG SONG CUU LONG,18000,DONG BANG SONG CUU LONG_L3,1001,AN GIANG,701,CN AN GIANG,112100701152,PGD CHO MOI_CN AN GIANG,PHONG GIAO DICH,152,701152,12,100,
